5.000000e-01	3.646265e+00
5.004181e-01	3.647414e+00
5.012250e-01	3.649640e+00
5.020320e-01	3.651876e+00
5.024355e-01	3.652997e+00
5.028390e-01	3.654120e+00
5.036460e-01	3.656373e+00
5.040495e-01	3.657504e+00
5.044530e-01	3.658636e+00
5.048565e-01	3.659771e+00
5.052600e-01	3.660908e+00
5.060670e-01	3.663188e+00
5.068739e-01	3.665478e+00
5.072879e-01	3.666657e+00
5.077020e-01	3.667838e+00
5.085300e-01	3.670207e+00
5.089440e-01	3.671395e+00
5.093580e-01	3.672586e+00
5.097720e-01	3.673779e+00
5.101860e-01	3.674974e+00
5.110140e-01	3.677373e+00
5.118421e-01	3.679781e+00
5.122561e-01	3.680989e+00
5.126701e-01	3.682199e+00
5.134981e-01	3.684627e+00
5.139196e-01	3.685867e+00
5.143411e-01	3.687109e+00
5.151840e-01	3.689602e+00
5.156055e-01	3.690852e+00
5.160270e-01	3.692104e+00
5.164484e-01	3.693360e+00
5.168699e-01	3.694618e+00
5.177129e-01	3.697141e+00
5.185558e-01	3.699675e+00
5.189773e-01	3.700946e+00
5.193988e-01	3.702220e+00
5.198203e-01	3.703496e+00
5.202417e-01	3.704775e+00
5.210667e-01	3.707286e+00
5.214792e-01	3.708545e+00
5.218916e-01	3.709807e+00
5.227166e-01	3.712338e+00
5.235415e-01	3.714879e+00
5.239540e-01	3.716153e+00
5.243665e-01	3.717430e+00
5.247790e-01	3.718710e+00
5.251914e-01	3.719992e+00
5.260164e-01	3.722564e+00
5.264288e-01	3.723854e+00
5.268413e-01	3.725146e+00
5.276170e-01	3.727583e+00
5.283926e-01	3.730030e+00
5.291682e-01	3.732485e+00
5.299439e-01	3.734950e+00
5.307195e-01	3.737424e+00
5.314951e-01	3.739908e+00
5.322707e-01	3.742400e+00
5.330464e-01	3.744902e+00
5.334757e-01	3.746291e+00
5.339050e-01	3.747682e+00
5.343342e-01	3.749077e+00
5.347635e-01	3.750474e+00
5.356221e-01	3.753277e+00
5.364807e-01	3.756092e+00
5.369100e-01	3.757503e+00
5.373393e-01	3.758918e+00
5.377686e-01	3.760335e+00
5.381978e-01	3.761756e+00
5.390564e-01	3.764605e+00
5.394857e-01	3.766034e+00
5.399150e-01	3.767466e+00
5.407607e-01	3.770296e+00
5.416065e-01	3.773137e+00
5.420293e-01	3.774562e+00
5.424522e-01	3.775989e+00
5.428751e-01	3.777420e+00
5.432979e-01	3.778853e+00
5.441437e-01	3.781728e+00
5.449894e-01	3.784615e+00
5.454123e-01	3.786063e+00
5.458351e-01	3.787513e+00
5.466809e-01	3.790423e+00
5.471173e-01	3.791929e+00
5.475537e-01	3.793438e+00
5.484266e-01	3.796465e+00
5.488631e-01	3.797984e+00
5.492995e-01	3.799505e+00
5.497359e-01	3.801030e+00
5.501724e-01	3.802558e+00
5.510452e-01	3.805622e+00
5.519181e-01	3.808700e+00
5.523545e-01	3.810243e+00
5.527910e-01	3.811789e+00
5.532274e-01	3.813339e+00
5.536639e-01	3.814891e+00
5.544878e-01	3.817831e+00
5.553118e-01	3.820782e+00
5.561358e-01	3.823745e+00
5.569597e-01	3.826719e+00
5.577837e-01	3.829703e+00
5.586076e-01	3.832700e+00
5.594316e-01	3.835707e+00
5.602556e-01	3.838726e+00
5.606919e-01	3.840330e+00
5.611282e-01	3.841936e+00
5.620007e-01	3.845158e+00
5.624370e-01	3.846774e+00
5.628733e-01	3.848394e+00
5.633096e-01	3.850016e+00
5.637459e-01	3.851642e+00
5.646185e-01	3.854903e+00
5.654911e-01	3.858177e+00
5.659274e-01	3.859819e+00
5.663637e-01	3.861464e+00
5.668000e-01	3.863112e+00
5.672363e-01	3.864764e+00
5.680346e-01	3.867794e+00
5.688330e-01	3.870836e+00
5.696313e-01	3.873888e+00
5.704296e-01	3.876952e+00
5.712280e-01	3.880026e+00
5.720263e-01	3.883112e+00
5.728247e-01	3.886208e+00
5.736230e-01	3.889316e+00
5.744256e-01	3.892451e+00
5.752282e-01	3.895598e+00
5.760309e-01	3.898756e+00
5.768335e-01	3.901925e+00
5.776361e-01	3.905106e+00
5.784387e-01	3.908297e+00
5.792413e-01	3.911501e+00
5.800440e-01	3.914715e+00
5.804849e-01	3.916486e+00
5.809259e-01	3.918260e+00
5.818078e-01	3.921819e+00
5.822487e-01	3.923604e+00
5.826897e-01	3.925392e+00
5.831307e-01	3.927184e+00
5.835716e-01	3.928979e+00
5.844535e-01	3.932580e+00
5.853354e-01	3.936194e+00
5.857764e-01	3.938007e+00
5.862173e-01	3.939822e+00
5.866583e-01	3.941642e+00
5.870993e-01	3.943465e+00
5.879204e-01	3.946869e+00
5.887414e-01	3.950285e+00
5.895625e-01	3.953713e+00
5.903836e-01	3.957153e+00
5.912047e-01	3.960606e+00
5.920258e-01	3.964070e+00
5.928469e-01	3.967547e+00
5.936680e-01	3.971037e+00
5.941084e-01	3.972913e+00
5.945489e-01	3.974794e+00
5.954297e-01	3.978565e+00
5.958701e-01	3.980456e+00
5.963106e-01	3.982350e+00
5.967510e-01	3.984248e+00
5.971914e-01	3.986150e+00
5.980723e-01	3.989964e+00
5.989531e-01	3.993792e+00
5.993935e-01	3.995712e+00
5.998340e-01	3.997635e+00
6.007148e-01	4.001492e+00
6.014795e-01	4.004852e+00
6.022441e-01	4.008223e+00
6.030087e-01	4.011604e+00
6.037734e-01	4.014997e+00
6.045380e-01	4.018400e+00
6.053027e-01	4.021815e+00
6.060673e-01	4.025240e+00
6.068320e-01	4.028676e+00
6.076417e-01	4.032327e+00
6.084515e-01	4.035991e+00
6.092613e-01	4.039667e+00
6.100710e-01	4.043355e+00
6.108808e-01	4.047056e+00
6.116906e-01	4.050769e+00
6.125004e-01	4.054494e+00
6.133101e-01	4.058232e+00
6.141793e-01	4.062259e+00
6.150486e-01	4.066300e+00
6.159178e-01	4.070355e+00
6.167870e-01	4.074425e+00
6.176562e-01	4.078509e+00
6.185254e-01	4.082608e+00
6.193946e-01	4.086721e+00
6.202639e-01	4.090849e+00
6.211155e-01	4.094908e+00
6.219670e-01	4.098980e+00
6.228186e-01	4.103067e+00
6.236702e-01	4.107168e+00
6.245218e-01	4.111282e+00
6.253734e-01	4.115411e+00
6.262250e-01	4.119555e+00
6.270766e-01	4.123712e+00
6.279441e-01	4.127961e+00
6.288115e-01	4.132226e+00
6.296790e-01	4.136505e+00
6.305465e-01	4.140799e+00
6.314140e-01	4.145108e+00
6.322814e-01	4.149431e+00
6.331489e-01	4.153770e+00
6.340164e-01	4.158124e+00
6.347780e-01	4.161959e+00
6.355397e-01	4.165805e+00
6.363014e-01	4.169663e+00
6.370630e-01	4.173533e+00
6.378247e-01	4.177414e+00
6.385863e-01	4.181307e+00
6.393480e-01	4.185211e+00
6.401097e-01	4.189127e+00
6.409837e-01	4.193636e+00
6.418578e-01	4.198160e+00
6.427319e-01	4.202699e+00
6.436060e-01	4.207254e+00
6.444801e-01	4.211824e+00
6.453542e-01	4.216410e+00
6.462283e-01	4.221012e+00
6.471024e-01	4.225629e+00
6.478946e-01	4.229826e+00
6.486867e-01	4.234037e+00
6.494789e-01	4.238260e+00
6.502710e-01	4.242496e+00
6.510632e-01	4.246745e+00
6.518553e-01	4.251007e+00
6.526475e-01	4.255282e+00
6.534396e-01	4.259570e+00
6.543325e-01	4.264419e+00
6.552254e-01	4.269284e+00
6.561183e-01	4.274166e+00
6.570112e-01	4.279064e+00
6.579041e-01	4.283979e+00
6.587970e-01	4.288911e+00
6.596899e-01	4.293859e+00
6.605828e-01	4.298824e+00
6.614592e-01	4.303713e+00
6.623355e-01	4.308618e+00
6.632119e-01	4.313539e+00
6.640882e-01	4.318477e+00
6.649646e-01	4.323431e+00
6.658409e-01	4.328401e+00
6.667172e-01	4.333387e+00
6.675936e-01	4.338390e+00
6.684171e-01	4.343105e+00
6.692405e-01	4.347835e+00
6.700640e-01	4.352580e+00
6.708875e-01	4.357339e+00
6.717110e-01	4.362113e+00
6.725345e-01	4.366901e+00
6.733579e-01	4.371703e+00
6.741814e-01	4.376521e+00
6.750188e-01	4.381435e+00
6.758563e-01	4.386364e+00
6.766937e-01	4.391308e+00
6.775311e-01	4.396267e+00
6.783686e-01	4.401242e+00
6.792060e-01	4.406232e+00
6.800434e-01	4.411237e+00
6.808809e-01	4.416258e+00
6.816942e-01	4.421148e+00
6.825075e-01	4.426053e+00
6.833208e-01	4.430973e+00
6.841341e-01	4.435907e+00
6.849473e-01	4.440855e+00
6.857606e-01	4.445819e+00
6.865739e-01	4.450797e+00
6.873872e-01	4.455789e+00
6.882626e-01	4.461179e+00
6.891379e-01	4.466585e+00
6.900132e-01	4.472009e+00
6.908885e-01	4.477450e+00
6.917638e-01	4.482908e+00
6.926392e-01	4.488383e+00
6.935145e-01	4.493876e+00
6.943898e-01	4.499385e+00
6.951640e-01	4.504273e+00
6.959382e-01	4.509174e+00
6.967125e-01	4.514089e+00
6.974867e-01	4.519017e+00
6.982609e-01	4.523959e+00
6.990351e-01	4.528915e+00
6.998093e-01	4.533884e+00
7.005835e-01	4.538867e+00
7.013793e-01	4.544003e+00
7.021750e-01	4.549153e+00
7.029707e-01	4.554318e+00
7.037664e-01	4.559498e+00
7.045622e-01	4.564692e+00
7.053579e-01	4.569900e+00
7.061536e-01	4.575124e+00
7.069494e-01	4.580362e+00
7.078859e-01	4.586545e+00
7.088224e-01	4.592750e+00
7.097589e-01	4.598974e+00
7.106954e-01	4.605219e+00
7.116319e-01	4.611485e+00
7.125684e-01	4.617771e+00
7.135049e-01	4.624078e+00
7.144414e-01	4.630406e+00
7.152740e-01	4.636049e+00
7.161065e-01	4.641709e+00
7.169390e-01	4.647384e+00
7.177716e-01	4.653077e+00
7.186041e-01	4.658786e+00
7.194367e-01	4.664512e+00
7.202692e-01	4.670254e+00
7.211018e-01	4.676013e+00
7.218767e-01	4.681388e+00
7.226516e-01	4.686778e+00
7.234265e-01	4.692183e+00
7.242014e-01	4.697602e+00
7.249763e-01	4.703036e+00
7.257512e-01	4.708484e+00
7.265261e-01	4.713948e+00
7.273010e-01	4.719425e+00
7.281934e-01	4.725752e+00
7.290858e-01	4.732098e+00
7.299782e-01	4.738464e+00
7.308706e-01	4.744850e+00
7.317630e-01	4.751256e+00
7.326553e-01	4.757681e+00
7.335477e-01	4.764126e+00
7.344401e-01	4.770591e+00
7.351987e-01	4.776103e+00
7.359572e-01	4.781628e+00
7.367157e-01	4.787169e+00
7.374743e-01	4.792723e+00
7.382328e-01	4.798293e+00
7.389914e-01	4.803877e+00
7.397499e-01	4.809475e+00
7.405085e-01	4.815089e+00
7.413630e-01	4.821430e+00
7.422175e-01	4.827790e+00
7.430721e-01	4.834169e+00
7.439266e-01	4.840567e+00
7.447812e-01	4.846983e+00
7.456357e-01	4.853419e+00
7.464903e-01	4.859874e+00
7.473448e-01	4.866347e+00
7.481731e-01	4.872640e+00
7.490014e-01	4.878951e+00
7.498297e-01	4.885280e+00
7.506580e-01	4.891627e+00
7.514863e-01	4.897992e+00
7.523146e-01	4.904375e+00
7.531429e-01	4.910777e+00
7.539712e-01	4.917196e+00
7.548789e-01	4.924252e+00
7.557865e-01	4.931330e+00
7.566942e-01	4.938430e+00
7.576018e-01	4.945551e+00
7.585095e-01	4.952696e+00
7.594171e-01	4.959862e+00
7.603248e-01	4.967051e+00
7.612324e-01	4.974262e+00
7.620424e-01	4.980716e+00
7.628523e-01	4.987188e+00
7.636622e-01	4.993678e+00
7.644722e-01	5.000185e+00
7.652821e-01	5.006711e+00
7.660920e-01	5.013255e+00
7.669020e-01	5.019817e+00
7.677119e-01	5.026398e+00
7.684794e-01	5.032650e+00
7.692468e-01	5.038918e+00
7.700143e-01	5.045203e+00
7.707817e-01	5.051505e+00
7.715492e-01	5.057823e+00
7.723167e-01	5.064158e+00
7.730841e-01	5.070509e+00
7.738516e-01	5.076877e+00
7.747047e-01	5.083975e+00
7.755579e-01	5.091094e+00
7.764111e-01	5.098234e+00
7.772642e-01	5.105395e+00
7.781174e-01	5.112576e+00
7.789706e-01	5.119779e+00
7.798237e-01	5.127002e+00
7.806769e-01	5.134246e+00
7.815676e-01	5.141832e+00
7.824584e-01	5.149441e+00
7.833491e-01	5.157072e+00
7.842398e-01	5.164727e+00
7.851306e-01	5.172405e+00
7.860213e-01	5.180106e+00
7.869120e-01	5.187830e+00
7.878028e-01	5.195578e+00
7.885724e-01	5.202291e+00
7.893421e-01	5.209021e+00
7.901117e-01	5.215769e+00
7.908814e-01	5.222534e+00
7.916510e-01	5.229317e+00
7.924207e-01	5.236118e+00
7.931903e-01	5.242936e+00
7.939600e-01	5.249771e+00
7.948586e-01	5.257775e+00
7.957573e-01	5.265803e+00
7.966560e-01	5.273855e+00
7.975547e-01	5.281931e+00
7.984533e-01	5.290031e+00
7.993520e-01	5.298156e+00
8.002507e-01	5.306305e+00
8.011493e-01	5.314478e+00
8.020015e-01	5.322250e+00
8.028537e-01	5.330045e+00
8.037058e-01	5.337861e+00
8.045580e-01	5.345699e+00
8.054102e-01	5.353559e+00
8.062623e-01	5.361441e+00
8.071145e-01	5.369345e+00
8.079667e-01	5.377271e+00
8.088055e-01	5.385094e+00
8.096444e-01	5.392939e+00
8.104832e-01	5.400805e+00
8.113221e-01	5.408692e+00
8.121609e-01	5.416601e+00
8.129998e-01	5.424531e+00
8.138386e-01	5.432482e+00
8.146775e-01	5.440454e+00
8.154351e-01	5.447672e+00
8.161926e-01	5.454908e+00
8.169502e-01	5.462161e+00
8.177078e-01	5.469431e+00
8.184654e-01	5.476718e+00
8.192229e-01	5.484023e+00
8.199805e-01	5.491345e+00
8.207381e-01	5.498684e+00
8.215686e-01	5.506749e+00
8.223990e-01	5.514834e+00
8.232295e-01	5.522940e+00
8.240599e-01	5.531068e+00
8.248904e-01	5.539215e+00
8.257208e-01	5.547383e+00
8.265513e-01	5.555571e+00
8.273817e-01	5.563779e+00
8.282312e-01	5.572196e+00
8.290806e-01	5.580633e+00
8.299300e-01	5.589092e+00
8.307794e-01	5.597572e+00
8.316288e-01	5.606073e+00
8.324782e-01	5.614594e+00
8.333276e-01	5.623137e+00
8.341770e-01	5.631699e+00
8.350560e-01	5.640582e+00
8.359350e-01	5.649486e+00
8.368139e-01	5.658412e+00
8.376929e-01	5.667360e+00
